index,type,type,name,usage(KB),total(KB),parentStack
408,  xanim,xanim,ai_zombie_door_tear_v1,112.4,112.4,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
409,  xanim,xanim,ai_zombie_idle_v1,23.6,23.6,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
410,  xanim,xanim,ai_zombie_idle_v1_delta,23.9,23.9,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
411,  xanim,xanim,ai_zombie_shot_arm_left,22.8,22.8,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
412,  xanim,xanim,ai_zombie_shot_arm_right,22.9,22.9,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
413,  xanim,xanim,ai_zombie_shot_leg_left_2_crawl,21.9,21.9,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
414,  xanim,xanim,ai_zombie_shot_leg_right_2_crawl,43.7,43.7,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
415,  xanim,xanim,ai_zombie_sprint_v1,26.9,26.9,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
416,  xanim,xanim,ai_zombie_sprint_v2,24.8,24.8,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
417,  xanim,xanim,ai_zombie_sprint_v4,21.6,21.6,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
418,  xanim,xanim,ai_zombie_sprint_v5,21.6,21.6,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
419,  xanim,xanim,ai_zombie_run_v1,25.3,25.3,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
420,  xanim,xanim,ai_zombie_run_v2,39.0,39.0,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
421,  xanim,xanim,ai_zombie_run_v3,28.1,28.1,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
422,  xanim,xanim,ai_zombie_run_v4,42.1,42.1,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
423,  xanim,xanim,ai_zombie_walk_fast_v1,32.3,32.3,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
424,  xanim,xanim,ai_zombie_walk_fast_v2,30.5,30.5,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
425,  xanim,xanim,ai_zombie_walk_fast_v3,31.1,31.1,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
426,  xanim,xanim,ai_zombie_walk_v1,49.1,49.1,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
427,  xanim,xanim,ai_zombie_walk_v2,35.4,35.4,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
428,  xanim,xanim,ai_zombie_walk_v3,44.5,44.5,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
429,  xanim,xanim,ai_zombie_walk_v4,31.9,31.9,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
430,  xanim,xanim,ai_zombie_walk_v6,72.2,72.2,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
431,  xanim,xanim,ai_zombie_walk_v7,61.6,61.6,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
432,  xanim,xanim,ai_zombie_walk_v8,77.4,77.4,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
433,  xanim,xanim,ai_zombie_walk_v9,85.1,85.1,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
434,  xanim,xanim,ai_zombie_door_tear_v2,146.1,146.1,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
435,  xanim,xanim,ai_zombie_crawl,54.2,54.2,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
436,  xanim,xanim,ai_zombie_crawl_v1,46.8,46.8,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
437,  xanim,xanim,ai_zombie_crawl_v2,27.9,27.9,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
438,  xanim,xanim,ai_zombie_crawl_v3,22.3,22.3,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
439,  xanim,xanim,ai_zombie_crawl_v4,35.2,35.2,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
440,  xanim,xanim,ai_zombie_crawl_v5,65.4,65.4,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
441,  xanim,xanim,ai_zombie_crawl_sprint,32.6,32.6,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
442,  xanim,xanim,ai_zombie_crawl_sprint_1,170.9,170.9,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
443,  xanim,xanim,ai_zombie_crawl_sprint_2,78.8,78.8,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
444,  xanim,xanim,ai_zombie_idle_crawl,22.1,22.1,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
445,  xanim,xanim,ai_zombie_idle_crawl_base,23.0,23.0,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
446,  xanim,xanim,ai_zombie_idle_crawl_delta,23.1,23.1,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
447,  xanim,xanim,ai_zombie_attack_crawl,25.6,25.6,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
448,  xanim,xanim,ai_zombie_attack_crawl_lunge,18.0,18.0,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
449,  xanim,xanim,ai_zombie_walk_on_hands_a,31.9,31.9,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
450,  xanim,xanim,ai_zombie_walk_on_hands_b,33.2,33.2,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
451,  xanim,xanim,ai_zombie_walk_on_hands_shot_a,48.1,48.1,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
452,  xanim,xanim,ai_zombie_walk_on_hands_shot_b,16.2,16.2,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
453,  xanim,xanim,ai_zombie_taunts_4,50.1,50.1,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
454,  xanim,xanim,ai_zombie_taunts_5b,24.3,24.3,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
455,  xanim,xanim,ai_zombie_taunts_5c,21.3,21.3,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
456,  xanim,xanim,ai_zombie_taunts_5d,33.8,33.8,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
457,  xanim,xanim,ai_zombie_taunts_5e,34.0,34.0,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
458,  xanim,xanim,ai_zombie_taunts_5f,28.6,28.6,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
459,  xanim,xanim,ai_zombie_taunts_7,16.8,16.8,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
460,  xanim,xanim,ai_zombie_taunts_9,21.3,21.3,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
461,  xanim,xanim,o_monkey_bomb,8.3,8.3,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
462,  xanim,xanim,ai_zombie_window_attack_arm_l_out,37.3,37.3,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
463,  xanim,xanim,ai_zombie_window_attack_arm_r_out,39.6,39.6,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
464,  xanim,xanim,ai_zombie_boardtear_l_1,35.1,35.1,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
465,  xanim,xanim,ai_zombie_boardtear_l_2,38.7,38.7,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
466,  xanim,xanim,ai_zombie_boardtear_l_3,42.3,42.3,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
467,  xanim,xanim,ai_zombie_boardtear_l_4,43.1,43.1,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
468,  xanim,xanim,ai_zombie_boardtear_l_5,38.6,38.6,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
469,  xanim,xanim,ai_zombie_boardtear_l_6,36.3,36.3,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
470,  xanim,xanim,ai_zombie_boardtear_m_1,36.3,36.3,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
471,  xanim,xanim,ai_zombie_boardtear_m_2,38.5,38.5,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
472,  xanim,xanim,ai_zombie_boardtear_m_3,35.1,35.1,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
473,  xanim,xanim,ai_zombie_boardtear_m_4,38.4,38.4,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
474,  xanim,xanim,ai_zombie_boardtear_m_5,36.8,36.8,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
475,  xanim,xanim,ai_zombie_boardtear_m_6,36.3,36.3,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
476,  xanim,xanim,ai_zombie_boardtear_r_1,26.8,26.8,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
477,  xanim,xanim,ai_zombie_boardtear_r_2,25.7,25.7,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
478,  xanim,xanim,ai_zombie_boardtear_r_3,25.1,25.1,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
479,  xanim,xanim,ai_zombie_boardtear_r_4,30.2,30.2,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
480,  xanim,xanim,ai_zombie_boardtear_r_5,29.2,29.2,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
481,  xanim,xanim,ai_zombie_boardtear_r_6,26.8,26.8,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
482,  xanim,xanim,ai_zombie_boardtear_crawl_l_1,41.5,41.5,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
483,  xanim,xanim,ai_zombie_boardtear_crawl_l_2,42.0,42.0,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
484,  xanim,xanim,ai_zombie_boardtear_crawl_l_3,47.8,47.8,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
485,  xanim,xanim,ai_zombie_boardtear_crawl_l_4,76.7,76.7,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
486,  xanim,xanim,ai_zombie_boardtear_crawl_l_5,45.4,45.4,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
487,  xanim,xanim,ai_zombie_boardtear_crawl_l_6,32.5,32.5,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
488,  xanim,xanim,ai_zombie_boardtear_crawl_m_1,42.7,42.7,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
489,  xanim,xanim,ai_zombie_boardtear_crawl_m_2,53.2,53.2,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
490,  xanim,xanim,ai_zombie_boardtear_crawl_m_3,63.2,63.2,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
491,  xanim,xanim,ai_zombie_boardtear_crawl_m_4,68.5,68.5,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
492,  xanim,xanim,ai_zombie_boardtear_crawl_m_5,51.7,51.7,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
493,  xanim,xanim,ai_zombie_boardtear_crawl_m_6,37.7,37.7,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
494,  xanim,xanim,ai_zombie_boardtear_crawl_r_1,43.7,43.7,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
495,  xanim,xanim,ai_zombie_boardtear_crawl_r_2,43.0,43.0,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
496,  xanim,xanim,ai_zombie_boardtear_crawl_r_3,45.6,45.6,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
497,  xanim,xanim,ai_zombie_boardtear_crawl_r_4,48.5,48.5,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
498,  xanim,xanim,ai_zombie_boardtear_crawl_r_5,50.4,50.4,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
499,  xanim,xanim,ai_zombie_boardtear_crawl_r_6,59.5,59.5,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
500,  xanim,xanim,ai_zombie_door_tear_high,29.8,29.8,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
501,  xanim,xanim,ai_zombie_door_tear_left,27.4,27.4,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
502,  xanim,xanim,ai_zombie_door_tear_right,33.8,33.8,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
503,  xanim,xanim,ai_zombie_door_tear_low,27.5,27.5,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
504,  xanim,xanim,ai_zombie_idle_base,1.5,1.5,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
505,  xanim,xanim,ai_zombie_traverse_v1,24.3,24.3,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
506,  xanim,xanim,ai_zombie_traverse_v2,19.4,19.4,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
507,  xanim,xanim,ai_zombie_traverse_v4,51.2,51.2,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
508,  xanim,xanim,ai_zombie_traverse_v5,26.2,26.2,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
509,  xanim,xanim,ai_zombie_traverse_v6,20.0,20.0,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
510,  xanim,xanim,ai_zombie_traverse_v7,23.3,23.3,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
511,  xanim,xanim,ai_zombie_traverse_crawl_v1,91.8,91.8,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
512,  xanim,xanim,ai_zombie_lighthouse_crawl_down,249.5,249.5,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
513,  xanim,xanim,ai_zombie_climb_chain,528.5,528.5,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
514,  xanim,xanim,ai_zombie_climb_chain_fast,258.8,258.8,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
515,  xanim,xanim,ai_zombie_ladder_climb_loop,28.7,28.7,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
516,  xanim,xanim,ai_zombie_ladder_climb_off,59.2,59.2,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
517,  xanim,xanim,ai_zombie_ladder_climb_on,34.6,34.6,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
518,  xanim,xanim,ai_zombie_crawl_jump_down_72,19.0,19.0,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
519,  xanim,xanim,ai_zombie_crawl_jump_down_97,22.4,22.4,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
520,  xanim,xanim,ai_zombie_crawl_jump_down_127,21.1,21.1,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
521,  xanim,xanim,ai_zombie_crawl_jump_down_184,21.6,21.6,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
522,  xanim,xanim,ai_zombie_crawl_jump_down_189,20.2,20.2,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
523,  xanim,xanim,ai_zombie_jump_down_190,16.3,16.3,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
524,  xanim,xanim,ai_zombie_jump_down_120,16.3,16.3,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
525,  xanim,xanim,ai_zombie_jump_down_96,14.3,14.3,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
526,  xanim,xanim,ai_zombie_jump_down_72,14.2,14.2,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
527,  xanim,xanim,ai_zombie_jump_down_40,13.2,13.2,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
528,  xanim,xanim,ai_zombie_jump_up_2_climb,47.7,47.7,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
529,  xanim,xanim,ai_zombie_jump_up,26.4,26.4,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
530,  xanim,xanim,ai_zombie_crawl_jump_up_2_climb,58.6,58.6,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
531,  xanim,xanim,ai_zombie_traverse_ground_v1_crawl,87.0,87.0,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
532,  xanim,xanim,ai_zombie_traverse_ground_v1_crawlfast,67.3,67.3,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
533,  xanim,xanim,ai_zombie_traverse_ground_v1_deathinside,15.8,15.8,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
534,  xanim,xanim,ai_zombie_traverse_ground_v1_deathinside_alt,22.8,22.8,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
535,  xanim,xanim,ai_zombie_traverse_ground_v1_deathoutside,25.9,25.9,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
536,  xanim,xanim,ai_zombie_traverse_ground_v1_deathoutside_alt,21.1,21.1,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
537,  xanim,xanim,ai_zombie_traverse_ground_v1_run,76.9,76.9,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
538,  xanim,xanim,ai_zombie_traverse_ground_v1_walk,114.3,114.3,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
539,  xanim,xanim,ai_zombie_traverse_ground_v2_death_high,21.4,21.4,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
540,  xanim,xanim,ai_zombie_traverse_ground_v2_death_high_alt,18.9,18.9,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
541,  xanim,xanim,ai_zombie_traverse_ground_v2_death_low,17.4,17.4,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
542,  xanim,xanim,ai_zombie_traverse_ground_v2_death_low_alt,15.9,15.9,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
543,  xanim,xanim,ai_zombie_traverse_ground_v2_walk,25.9,25.9,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
544,  xanim,xanim,ai_zombie_traverse_ground_v2_walk_alta,32.6,32.6,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
545,  xanim,xanim,ai_zombie_traverse_ground_v2_walk_altb,22.0,22.0,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
546,  xanim,xanim,ai_zombie_traverse_ground_climbout_fast,65.8,65.8,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
547,  xanim,xanim,p_zombie_perkacola_drink,31.4,31.4,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
548,  rawfile,rawfile,maps/_zombiemode.gsc,119.4,119.4,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
549,  rawfile,rawfile,maps/_zombiemode_net.gsc,2.4,2.4,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
550,  rawfile,rawfile,maps/_zombiemode_score.gsc,9.7,9.7,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
551,  rawfile,rawfile,maps/_zombiemode_blockers_new.gsc,25.6,25.6,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
552,  rawfile,rawfile,maps/_zombiemode_bowie.gsc,7.4,7.4,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
553,  rawfile,rawfile,maps/_zombiemode_utility.gsc,42.2,42.2,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
554,  rawfile,rawfile,maps/_zombiemode_spawner.gsc,101.4,101.4,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
555,  rawfile,rawfile,maps/_zombiemode_weapons.gsc,81.3,81.3,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
556,  rawfile,rawfile,maps/_zombiemode_powerups.gsc,51.6,51.6,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
557,  rawfile,rawfile,maps/_zombiemode_radio.gsc,0.7,0.7,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
558,  rawfile,rawfile,maps/_zombiemode_perks.gsc,42.1,42.1,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
559,  rawfile,rawfile,maps/_zombiemode_devgui.gsc,8.2,8.2,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
560,  rawfile,rawfile,maps/_zombiemode_tesla.gsc,14.0,14.0,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
561,  rawfile,rawfile,maps/_zombiemode_cymbal_monkey.gsc,5.3,5.3,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
562,  rawfile,rawfile,maps/nazi_zombie_sumpf_blockers.gsc,4.8,4.8,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
563,  rawfile,rawfile,maps/_zombiemode_betty.gsc,8.3,8.3,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
564,  rawfile,rawfile,maps/_zombiemode_achievement.gsc,5.9,5.9,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
565,  rawfile,rawfile,maps/_zombiemode_zone_manager.gsc,19.5,19.5,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
566,  rawfile,rawfile,maps/_zombiemode_timer.gsc,2.1,2.1,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
567,  rawfile,rawfile,maps/_zombiemode_auto_turret.gsc,3.5,3.5,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
568,  rawfile,rawfile,maps/_zombiemode_server_throttle.gsc,1.8,1.8,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
569,  rawfile,rawfile,clientscripts/_zombiemode_tesla.csc,4.4,4.4,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
570,  rawfile,rawfile,animscripts/traverse/wall_hop_zombie.gsc,1.1,1.1,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
571,  rawfile,rawfile,vision/zombie.vision,1.0,1.0,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
572,    image,image,chalkmarks_1,0.0,0.0,|chalkmarks_1_blend|material|../zone_source/mod.csv|csv
573,  material,material,hud_chalk_1,0.0,0.1,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
574,    image,image,chalkmarks_2,0.0,0.0,|chalkmarks_2_blend|material|../zone_source/mod.csv|csv
575,  material,material,hud_chalk_2,0.0,0.1,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
576,    image,image,chalkmarks_3,0.0,0.0,|chalkmarks_3_blend|material|../zone_source/mod.csv|csv
577,  material,material,hud_chalk_3,0.0,0.1,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
578,    image,image,chalkmarks_4,0.0,0.0,|chalkmarks_4_blend|material|../zone_source/mod.csv|csv
579,  material,material,hud_chalk_4,0.0,0.1,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
580,    image,image,chalkmarks_5,0.0,0.0,|chalkmarks_5_blend|material|../zone_source/mod.csv|csv
581,  material,material,hud_chalk_5,0.0,0.1,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
582,    image,image,zombie_stopwatch,0.0,0.0,|zombie_stopwatch|material|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
583,  material,material,zombie_stopwatch,0.0,0.0,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
584,    image,image,zombie_stopwatchneedle,0.0,0.0,|zombie_stopwatchneedle|material|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
585,  material,material,zombie_stopwatchneedle,0.0,0.1,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
586,    image,image,zombie_stopwatch_glass,0.0,0.0,|zombie_stopwatch_glass|material|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
587,  material,material,zombie_stopwatch_glass,0.0,0.1,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
588,    image,image,specialty_juggernaut_zombies,0.0,0.0,|specialty_juggernaut_zombies|material|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
589,  material,material,specialty_juggernaut_zombies,0.1,0.1,|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
